0.243534, -0.003265, -0.003742
0.072355, -0.017379, 0.018598
0.503080, -0.021277, -0.132147
0.058992, -0.042352, 0.027326
0.094051, -0.045400, 0.107890
0.189221, -0.005711, 0.046965
0.070637, -0.017659, 0.025480
0.082161, -0.035650, 0.074655
0.015091, -0.002315, 0.089161
0.184207, -0.006877, 0.049678
0.068708, -0.034021, 0.021046
0.088560, -0.044720, 0.077759
0.087643, -0.039248, 0.072945
0.057664, 0.000285, 0.119636
0.078056, 0.002800, 0.121328
0.148062, 0.010236, 0.010929
0.048496, 0.002187, 0.012723
0.023701, 0.002434, 0.109563
0.027515, 0.021443, 0.081101
0.054844, 0.022895, 0.105292
0.044812, 0.028852, 0.099249
0.057999, 0.005554, 0.111596
0.028410, 0.007330, 0.030668
0.035474, 0.000517, 0.014807
0.058223, 0.009674, 0.007375
0.012897, -0.045697, 0.068532
0.039038, 0.002994, 0.058133
0.032657, 0.000912, 0.024285
0.038484, 0.014974, 0.076037
0.038301, 0.023413, 0.074969
0.022954, 0.021338, 0.080573
0.019711, 0.018372, 0.099909
0.047202, -0.005451, 0.013347
0.049260, 0.001813, 0.084914
-0.001043, 0.018994, 0.068875
-0.017586, 0.005664, 0.072057
-0.025417, 0.024357, 0.077236
-0.011413, 0.025108, 0.074240
0.021274, 0.002170, 0.097994
0.135229, -0.013712, 0.190733
0.102381, -0.004316, 0.178613
0.062226, 0.007678, 0.029185
0.059253, 0.012860, 0.139755
0.028970, -0.000431, 0.164730
0.087000, 0.022851, 0.133097
0.032232, 0.003458, 0.062919
0.034484, 0.018695, 0.108688
0.012361, 0.020487, 0.077420
0.031573, -0.000722, 0.034838
-0.015492, 0.005969, 0.058807
-0.005063, 0.027355, 0.078526
-0.016260, 0.022595, 0.094096
-0.001272, 0.019483, 0.068725
-0.015734, 0.006111, 0.058698
-0.021317, 0.010664, 0.070103
-0.005199, -0.002852, 0.067027
0.006261, 0.011860, 0.068779
-0.006342, 0.019298, 0.074053
-0.013995, 0.006701, 0.056377
-0.010093, 0.024250, 0.130984
0.005385, 0.025471, 0.145703
0.076518, 0.009361, 0.208534
0.053077, 0.019025, 0.221811
0.020871, 0.000527, 0.047680
0.025351, 0.028130, 0.119982
0.033300, 0.000560, 0.066862
0.047285, -0.000272, 0.059392
0.020598, -0.044183, 0.061431
0.043496, 0.007129, 0.136119
0.026135, -0.000965, 0.034029
0.080996, -0.038927, 0.114568
0.140413, -0.022523, 0.085100
0.056453, 0.010763, 0.007836
0.030143, 0.016564, 0.110726
0.007210, 0.002755, 0.069611
0.016509, 0.013853, 0.106187
0.023626, 0.013303, 0.128756
0.097742, 0.009117, 0.022973
0.051344, 0.001921, 0.124840
0.031312, -0.006660, 0.007636
0.090290, -0.009603, 0.207933
-0.002610, 0.008173, 0.079753
0.047736, 0.002277, 0.019597
0.014429, 0.008355, 0.095721
0.132984, 0.035746, 0.224659
0.006924, 0.015782, 0.060717
0.014408, 0.010321, 0.094077
-0.001561, 0.000830, 0.070178
-0.001829, 0.002324, 0.077881
0.003766, 0.009863, 0.071610
0.013956, -0.002897, 0.038331
0.092193, 0.008690, 0.092864
0.241410, -0.001999, 0.187048
0.246454, -0.040796, 0.213715
-0.087520, 0.035741, 0.171445
-0.139115, 0.015429, 0.141326
-0.104741, 0.028001, 0.186955
-0.110591, 0.035157, 0.182204
-0.106554, 0.019778, 0.196312
0.000471, 0.023922, -0.033607
0.071664, 0.009355, 0.046155
-0.193189, -0.031634, -0.002861
-0.000492, 0.024601, -0.036092
-0.110876, 0.017746, 0.215141
0.044500, 0.018712, 0.020601
0.025740, -0.055506, -0.083591
0.023846, -0.079333, -0.095898
