pos_x, pos_y, pos_z
0.080947, -0.068212, 0.505023
0.097441, -0.151540, 0.579714
0.294621, -0.078614, 0.513465
0.101454, -0.005879, 0.265953
0.224179, -0.030641, 0.380264
0.181465, -0.016299, 0.411325
0.220456, -0.036927, 0.361727
0.146026, 0.033818, 0.328336
0.153380, -0.015267, 0.332590
0.242040, -0.029895, 0.459342
0.073078, -0.061753, 0.470961
-0.006625, -0.003062, 0.387668
0.099904, -0.041824, 0.480258
0.031503, -0.019010, 0.210563
0.210572, 0.068826, 0.458981
0.169087, -0.060830, 0.432157
0.189991, -0.015896, 0.421978
0.121480, -0.056190, 0.410763
0.224468, -0.013041, 0.388184
0.069653, -0.032340, 0.270948
0.127605, -0.104818, 0.484116
0.051092, -0.139127, 0.619794
0.180177, -0.060219, 0.436822
-0.000863, -0.026878, 0.351007
-0.002819, -0.089700, 0.342122
0.143129, -0.011577, 0.329374
-0.130176, -0.107797, 0.606183
0.102459, 0.007026, 0.287179
0.150531, -0.049121, 0.417257
-0.056535, -0.043375, 0.451425
-0.011847, -0.069062, 0.395065
-0.011514, -0.040859, 0.293104
-0.273027, -0.059289, 0.672211
-0.185481, -0.074252, 0.540335
-0.009151, -0.005534, 0.304042
-0.173002, -0.074005, 0.537101
0.181807, -0.092225, 0.402710
0.266980, -0.071877, 0.479672
-0.019107, -0.004425, 0.337657
-0.007319, -0.118174, 0.532651
0.098201, -0.084032, 0.435240
-0.044956, -0.160017, 0.674209
-0.078777, -0.067442, 0.497431
0.154743, -0.055099, 0.430168
0.201780, -0.119620, 0.354850
0.104219, -0.065439, 0.604782
0.107553, -0.118914, 0.552678
0.635401, -0.851261, 2.048090
-0.004246, -0.038620, 0.289158
-0.002756, 0.025276, 0.289261
-0.001530, 0.021588, 0.357729
0.222489, -0.020016, 0.424015
0.077604, -0.093622, 0.387209
0.237418, -0.040702, 0.388157
0.069315, -0.111423, 0.408603
0.099322, -0.000767, 0.276787
0.215639, -0.018121, 0.377322
0.244457, -0.029783, 0.455033
0.092580, -0.103163, 0.410406
0.081694, -0.103131, 0.433588
0.076530, -0.108956, 0.417097
0.097716, 0.023984, 0.309447
0.067391, -0.107674, 0.401736
0.106475, -0.006673, 0.331342
0.057483, 0.025651, 0.344159
0.177325, -0.026024, 0.399214
-0.010022, -0.071860, 0.390089
0.094386, 0.025295, 0.305495
0.105517, 0.035999, 0.303198
0.138155, -0.016019, 0.327266
0.116020, -0.015982, 0.251697
0.142048, -0.016510, 0.323785
0.087264, 0.028149, 0.280993
0.104681, 0.029957, 0.244928
0.118771, -0.134842, 0.462990
0.144411, -0.036076, 0.435760
0.200494, 0.063415, 0.460542
0.154604, -0.010810, 0.346717
-0.100461, 0.012020, 0.451592
0.122573, -0.092816, 0.408141
0.179417, -0.008280, 0.341473
-0.114743, 0.009966, 0.463540
-0.039599, 0.001946, 0.432928
-0.002045, 0.016016, 0.444248
0.141518, -0.015675, 0.317758
0.127332, -0.011697, 0.304758
0.098006, 0.010158, 0.286698
-0.005348, -0.000004, 0.293594
-0.007046, -0.030497, 0.298956
0.152610, -0.049153, 0.441431
0.114510, 0.022447, 0.356294
0.089178, -0.102883, 0.391350
0.206207, -0.038336, 0.419933
0.116391, -0.021991, 0.403241
0.202819, -0.202497, 0.662097
0.091074, -0.006519, 0.291431
-0.009106, -0.007496, 0.372482
0.115766, -0.076027, 0.501246
0.132001, 0.018955, 0.357796
0.119331, 0.009309, 0.357883
0.088823, 0.001676, 0.261783
0.085450, 0.029111, 0.268383
0.090197, 0.002089, 0.263509
-0.001120, -0.063140, 0.337802
0.110462, 0.020527, 0.253321
0.129737, -0.015233, 0.266987
0.109216, -0.007796, 0.248824
0.080033, 0.022315, 0.262537
0.098506, 0.011129, 0.328996
0.049337, -0.004744, 0.225780
-0.004424, 0.015453, 0.261714
-0.001960, 0.009972, 0.275274
0.132245, -0.010043, 0.350500
0.105110, -0.011249, 0.328489
0.124527, 0.005781, 0.357883
0.117511, -0.072108, 0.679337
0.095226, 0.027470, 0.320169
0.085325, 0.021635, 0.283105
0.105716, -0.000949, 0.253105
0.089997, 0.018733, 0.282240
0.109150, 0.023649, 0.251704
0.081246, 0.024758, 0.264477
-0.004396, -0.062380, 0.286853
0.152028, -0.018563, 0.342911
-0.160300, -0.062334, 0.496202
0.138765, -0.059719, 0.425205
0.096425, -0.004299, 0.292295
-0.003004, -0.001646, 0.352208
-0.107543, 0.007048, 0.445289
0.094775, 0.012114, 0.283372
-0.084172, 0.002063, 0.436770
0.107535, -0.004775, 0.327225
0.099451, 0.006096, 0.273841
0.162566, -0.018297, 0.350542
-0.087713, -0.115662, 0.615783
0.106794, 0.014933, 0.292904
0.098165, 0.006135, 0.275599
0.101225, 0.005746, 0.275046
0.107894, 0.000908, 0.343544
0.113982, -0.079778, 0.431111
0.114614, 0.024772, 0.331963
0.103763, 0.001725, 0.299309
0.187811, -0.010379, 0.366297
-0.053802, 0.033191, 0.444100
-0.003368, 0.002203, 0.273208
0.159151, -0.051567, 0.429300
-0.022856, -0.137573, 0.466579
-0.032898, 0.001230, 0.457490
-0.004060, -0.027192, 0.354282
0.112140, -0.073436, 0.454303
0.180366, -0.040372, 0.423824
0.102861, 0.021888, 0.322947
0.145596, -0.047945, 0.429909
-0.017201, -0.032372, 0.326557
-0.186274, -0.084950, 0.552536
0.114630, 0.018575, 0.320402
-0.020233, -0.021379, 0.431679
0.094636, -0.015844, 0.280627
0.084481, -0.067084, 0.472670
0.143491, -0.036121, 0.432893
0.097514, -0.087139, 0.458648
0.004562, -0.028123, 0.431313
-0.002921, -0.018353, 0.354606
0.038567, 0.023568, 0.374737
0.082270, -0.139746, 0.528621
0.066112, -0.125141, 0.383871
0.107659, -0.065384, 0.540388
-0.022023, 0.003301, 0.395418
0.110427, -0.094740, 0.419770
0.016196, -0.004428, 0.099125
0.000752, 0.004851, 0.121273
0.110430, -0.062477, 0.176677
0.140426, -0.003311, 0.002354
0.079227, -0.039415, 0.064829
-0.060589, 0.023216, 0.112184
0.025634, -0.056507, 0.077885
0.013737, 0.024653, 0.114963
0.028991, 0.004970, 0.051809
-0.042483, 0.025573, 0.111128
-0.030112, 0.024677, 0.121861
0.028931, 0.020417, 0.096681
-0.004464, 0.016105, 0.071896
0.024023, -0.045752, 0.067668
0.077837, -0.035587, 0.040942
0.014952, 0.018755, 0.074039
-0.051673, 0.025398, 0.120986
-0.011056, -0.001036, 0.068528
0.018940, 0.018640, 0.063874
0.046753, -0.043317, 0.039351
0.020851, -0.012630, 0.507338
0.053402, 0.000639, 0.476494
0.112304, -0.041064, 0.438208
0.098959, -0.011887, 0.478689
0.097360, -0.021683, 0.462208
0.142975, -0.047780, 0.429344
0.112847, -0.066418, 0.450686
0.113007, -0.046153, 0.485853
0.109289, -0.050027, 0.461533
0.097529, -0.020707, 0.468488
0.166590, -0.052192, 0.436541
0.154989, -0.052499, 0.428571
0.109854, -0.039024, 0.431278
0.101822, -0.038770, 0.461884
0.103725, 0.005420, 0.473531
0.110913, -0.068667, 0.533259
0.099548, -0.084546, 0.453039
0.110663, -0.062411, 0.451160
0.074287, 0.002472, 0.471972
0.113252, -0.055100, 0.485292
0.277141, -0.016240, 0.276259
0.277841, -0.020900, 0.319681
0.269122, -0.009658, 0.296685
0.268172, -0.017206, 0.301759
0.019646, -0.163583, 0.672238
0.113216, -0.070209, 0.483112
0.150341, -0.025625, 0.428797
0.168786, -0.055590, 0.424985
0.115666, -0.046534, 0.526712
0.170011, -0.036868, 0.431613
0.166701, -0.047705, 0.427185
0.150757, -0.067603, 0.501092
0.114295, -0.066708, 0.444498
0.088891, -0.051668, 0.399371
0.040010, -0.010335, 0.418392
0.119448, -0.068281, 0.451627
0.004264, 0.001489, 0.443073
0.128253, -0.022399, 0.420490
0.137905, -0.061175, 0.426534
0.124613, -0.066737, 0.454753
0.136065, -0.037015, 0.426721
0.126532, -0.057204, 0.414427
0.127090, -0.021168, 0.418879
0.127197, -0.037896, 0.417614
0.110598, -0.059636, 0.429477
0.145744, -0.055036, 0.430724
0.111557, -0.050655, 0.429938
0.153471, -0.053147, 0.431161
0.138239, -0.049739, 0.427086
0.173896, -0.032581, 0.427685
0.276042, -0.036380, 0.359092
0.169682, -0.022677, 0.410762
0.230358, -0.082084, 0.395543
0.179644, -0.053354, 0.419193
0.152613, -0.054498, 0.430295
0.148675, -0.052210, 0.434142
0.151432, -0.023869, 0.437507
0.168915, -0.033634, 0.431992
0.165993, -0.023779, 0.431473
0.172396, -0.056224, 0.428223
0.152037, -0.023682, 0.438242
0.166359, -0.033326, 0.432469
0.154762, -0.025548, 0.429581
-0.605560, -0.116119, 0.273501
-0.333734, -0.009915, 0.245614
-0.289967, -0.001541, 0.182653
-0.757902, 0.017766, 0.332087
-0.326977, -0.005001, 0.234693
